rank,year,title,page,tconst,worldwide
2,2011,Transformers: Dark of the Moon,https://www.imdb.com/title/tt1399103/,tt1399103,"$1,123,794,079"
3,2011,Pirates of the Caribbean: On Stranger Tides,https://www.imdb.com/title/tt1298650/,tt1298650,"$1,045,713,802"
4,2011,The Twilight Saga: Breaking Dawn - Part 1,https://www.imdb.com/title/tt1324999/,tt1324999,"$712,205,856"
5,2011,Mission: Impossible - Ghost Protocol,https://www.imdb.com/title/tt1229238/,tt1229238,"$694,713,380"
6,2011,Kung Fu Panda 2,https://www.imdb.com/title/tt1302011/,tt1302011,"$665,692,281"
7,2011,Fast Five,https://www.imdb.com/title/tt1596343/,tt1596343,"$626,137,675"
8,2011,The Hangover Part II,https://www.imdb.com/title/tt1411697/,tt1411697,"$586,764,305"
9,2011,The Smurfs,https://www.imdb.com/title/tt0472181/,tt0472181,"$563,749,323"
10,2011,Cars 2,https://www.imdb.com/title/tt1216475/,tt1216475,"$559,852,396"
11,2011,Puss in Boots,https://www.imdb.com/title/tt0448694/,tt0448694,"$554,987,477"
12,2011,Sherlock Holmes: A Game of Shadows,https://www.imdb.com/title/tt1515091/,tt1515091,"$543,848,418"
13,2011,Rio,https://www.imdb.com/title/tt1436562/,tt1436562,"$483,866,518"
14,2011,Rise of the Planet of the Apes,https://www.imdb.com/title/tt1318514/,tt1318514,"$481,800,873"
15,2011,Thor,https://www.imdb.com/title/tt0800369/,tt0800369,"$449,326,618"
16,2011,The Intouchables,https://www.imdb.com/title/tt1675434/,tt1675434,"$426,588,510"
17,2011,The Adventures of Tintin,https://www.imdb.com/title/tt0983193/,tt0983193,"$373,993,951"
18,2011,Captain America: The First Avenger,https://www.imdb.com/title/tt0458339/,tt0458339,"$370,569,774"
19,2011,X-Men: First Class,https://www.imdb.com/title/tt1270798/,tt1270798,"$352,616,690"
20,2011,Alvin and the Chipmunks: Chipwrecked,https://www.imdb.com/title/tt1615918/,tt1615918,"$342,695,435"
21,2011,Real Steel,https://www.imdb.com/title/tt0433035/,tt0433035,"$299,268,508"
22,2011,Bridesmaids,https://www.imdb.com/title/tt1478338/,tt1478338,"$288,383,523"
23,2011,Super 8,https://www.imdb.com/title/tt1650062/,tt1650062,"$260,095,986"
24,2011,Rango,https://www.imdb.com/title/tt1192628/,tt1192628,"$245,724,603"
25,2011,The Girl with the Dragon Tattoo,https://www.imdb.com/title/tt1568346/,tt1568346,"$232,617,430"
26,2011,The Green Hornet,https://www.imdb.com/title/tt0990407/,tt0990407,"$227,817,248"
27,2011,Immortals,https://www.imdb.com/title/tt1253864/,tt1253864,"$226,904,017"
28,2011,Green Lantern,https://www.imdb.com/title/tt1133985/,tt1133985,"$219,851,172"
29,2011,The Help,https://www.imdb.com/title/tt1454029/,tt1454029,"$216,639,112"
30,2011,Bad Teacher,https://www.imdb.com/title/tt1284575/,tt1284575,"$216,197,492"
31,2011,Just Go with It,https://www.imdb.com/title/tt1564367/,tt1564367,"$214,945,591"
32,2011,Battle Los Angeles,https://www.imdb.com/title/tt1217613/,tt1217613,"$211,819,354"
33,2011,Horrible Bosses,https://www.imdb.com/title/tt1499658/,tt1499658,"$209,838,559"
34,2011,Paranormal Activity 3,https://www.imdb.com/title/tt1778304/,tt1778304,"$207,039,844"
35,2011,Gnomeo & Juliet,https://www.imdb.com/title/tt0377981/,tt0377981,"$193,967,670"
36,2011,Mr. Popper's Penguins,https://www.imdb.com/title/tt1396218/,tt1396218,"$187,361,754"
37,2011,Hugo,https://www.imdb.com/title/tt0970179/,tt0970179,"$185,770,160"
38,2011,The Lion King 2011 3D Release,https://www.imdb.com/title/tt0110357/,tt0110357,"$185,542,001"
39,2011,Hop,https://www.imdb.com/title/tt1411704/,tt1411704,"$183,953,723"
40,2011,War Horse,https://www.imdb.com/title/tt1568911/,tt1568911,"$177,584,879"
41,2011,The Descendants,https://www.imdb.com/title/tt1033575/,tt1033575,"$177,243,185"
42,2011,Cowboys & Aliens,https://www.imdb.com/title/tt0409847/,tt0409847,"$174,822,325"
43,2011,In Time,https://www.imdb.com/title/tt1637688/,tt1637688,"$173,930,596"
44,2011,Zookeeper,https://www.imdb.com/title/tt1222817/,tt1222817,"$169,852,759"
45,2011,The Muppets,https://www.imdb.com/title/tt1204342/,tt1204342,"$165,184,237"
46,2011,Limitless,https://www.imdb.com/title/tt1219289/,tt1219289,"$161,849,455"
47,2011,Johnny English Reborn,https://www.imdb.com/title/tt1634122/,tt1634122,"$160,078,586"
48,2011,Happy Feet Two,https://www.imdb.com/title/tt1402488/,tt1402488,"$159,196,259"
49,2011,Final Destination 5,https://www.imdb.com/title/tt1622979/,tt1622979,"$157,887,643"
50,2011,Tower Heist,https://www.imdb.com/title/tt0471042/,tt0471042,"$152,930,623"
51,2011,Midnight in Paris,https://www.imdb.com/title/tt1605783/,tt1605783,"$151,672,318"
52,2011,I Am Number Four,https://www.imdb.com/title/tt1464540/,tt1464540,"$149,878,437"
53,2011,Jack and Jill,https://www.imdb.com/title/tt0810913/,tt0810913,"$149,673,788"
54,2011,Friends with Benefits,https://www.imdb.com/title/tt1632708/,tt1632708,"$149,542,245"
55,2011,No Strings Attached,https://www.imdb.com/title/tt1411238/,tt1411238,"$149,228,077"
56,2011,Arthur Christmas,https://www.imdb.com/title/tt1430607/,tt1430607,"$147,419,472"
57,2011,Source Code,https://www.imdb.com/title/tt0945513/,tt0945513,"$147,332,697"
58,2011,"Crazy, Stupid, Love.",https://www.imdb.com/title/tt1570728/,tt1570728,"$145,051,197"
59,2011,New Year's Eve,https://www.imdb.com/title/tt1598822/,tt1598822,"$142,044,638"
60,2011,Contagion,https://www.imdb.com/title/tt1598778/,tt1598778,"$136,515,867"
61,2011,Unknown,https://www.imdb.com/title/tt1401152/,tt1401152,"$135,710,029"
62,2011,The Artist,https://www.imdb.com/title/tt1655442/,tt1655442,"$133,432,856"
63,2011,The Three Musketeers,https://www.imdb.com/title/tt1509767/,tt1509767,"$132,274,484"
64,2011,We Bought a Zoo,https://www.imdb.com/title/tt1389137/,tt1389137,"$120,081,841"
65,2011,Hankyu Railways - A 15-minute Miracle,https://www.imdb.com/title/tt1703814/,tt1703814,"$118,799,256"
66,2011,Water for Elephants,https://www.imdb.com/title/tt1067583/,tt1067583,"$117,094,902"
67,2011,The Iron Lady,https://www.imdb.com/title/tt1007029/,tt1007029,"$115,890,699"
68,2011,Moneyball,https://www.imdb.com/title/tt1210166/,tt1210166,"$110,206,216"
69,2011,Insidious,https://www.imdb.com/title/tt1591095/,tt1591095,"$99,557,032"
70,2011,Justin Bieber: Never Say Never,https://www.imdb.com/title/tt1702443/,tt1702443,"$99,036,827"
71,2011,Paul,https://www.imdb.com/title/tt1092026/,tt1092026,"$97,984,015"
72,2011,Scream 4,https://www.imdb.com/title/tt1262416/,tt1262416,"$97,138,686"
73,2011,The Rite,https://www.imdb.com/title/tt1161864/,tt1161864,"$96,560,591"
74,2011,Dolphin Tale,https://www.imdb.com/title/tt1564349/,tt1564349,"$95,932,565"
75,2011,Rien à déclarer,https://www.imdb.com/title/tt1528313/,tt1528313,"$93,811,164"
76,2011,Season of the Witch,https://www.imdb.com/title/tt0479997/,tt0479997,"$91,627,228"
77,2011,Red Riding Hood,https://www.imdb.com/title/tt1486185/,tt1486185,"$90,260,376"
78,2011,Sucker Punch,https://www.imdb.com/title/tt0978764/,tt0978764,"$89,792,502"
79,2011,The Inbetweeners,https://www.imdb.com/title/tt1716772/,tt1716772,"$88,823,111"
80,2011,The Lincoln Lawyer,https://www.imdb.com/title/tt1189340/,tt1189340,"$86,752,352"
81,2011,Hall Pass,https://www.imdb.com/title/tt0480687/,tt0480687,"$86,157,237"
82,2011,Spy Kids 4: All the Time in the World,https://www.imdb.com/title/tt1517489/,tt1517489,"$85,564,310"
83,2011,J. Edgar,https://www.imdb.com/title/tt1616195/,tt1616195,"$84,920,539"
84,2011,"Big Mommas: Like Father, Like Son",https://www.imdb.com/title/tt1464174/,tt1464174,"$82,686,066"
85,2011,Abduction,https://www.imdb.com/title/tt1600195/,tt1600195,"$82,087,155"
86,2011,Tinker Tailor Soldier Spy,https://www.imdb.com/title/tt1340800/,tt1340800,"$81,244,605"
87,2011,Priest,https://www.imdb.com/title/tt0822847/,tt0822847,"$78,309,505"
88,2011,Drive,https://www.imdb.com/title/tt0780504/,tt0780504,"$76,976,666"
89,2011,The Ides of March,https://www.imdb.com/title/tt1124035/,tt1124035,"$76,338,111"
90,2011,The Mechanic,https://www.imdb.com/title/tt0472399/,tt0472399,"$76,130,093"
91,2011,The Change-Up,https://www.imdb.com/title/tt1488555/,tt1488555,"$75,450,437"
92,2011,Larry Crowne,https://www.imdb.com/title/tt1583420/,tt1583420,"$75,055,070"
93,2011,Diary of a Wimpy Kid: Rodrick Rules,https://www.imdb.com/title/tt1650043/,tt1650043,"$72,526,996"
94,2011,The Dilemma,https://www.imdb.com/title/tt1578275/,tt1578275,"$69,721,966"
95,2011,Something Borrowed,https://www.imdb.com/title/tt0491152/,tt0491152,"$65,100,369"
96,2011,The Darkest Hour,https://www.imdb.com/title/tt1093357/,tt1093357,"$64,626,786"
97,2011,Hanna,https://www.imdb.com/title/tt0993842/,tt0993842,"$63,782,078"
98,2011,Footloose 2011 Re-release,https://www.imdb.com/title/tt1068242/,tt1068242,"$63,543,328"
99,2011,Conan the Barbarian,https://www.imdb.com/title/tt0816462/,tt0816462,"$63,523,283"
100,2011,Colombiana,https://www.imdb.com/title/tt1657507/,tt1657507,"$63,458,440"
101,2011,From Up on Poppy Hill,https://www.imdb.com/title/tt1798188/,tt1798188,"$61,459,425"
102,2011,What a Beautiful Day,https://www.imdb.com/title/tt1808015/,tt1808015,"$60,661,950"
103,2011,One Day,https://www.imdb.com/title/tt1563738/,tt1563738,"$59,389,433"
104,2011,The Tree of Life,https://www.imdb.com/title/tt0478304/,tt0478304,"$58,409,247"
105,2011,Beginning of the Great Revival,https://www.imdb.com/title/tt1699513/,tt1699513,"$58,309,289"
106,2011,Killer Elite,https://www.imdb.com/title/tt1448755/,tt1448755,"$57,084,522"
107,2011,Gekijouban Tenpesuto 3D,https://www.imdb.com/title/tt2030342/,tt2030342,"$57,082,491"
108,2011,Silent Hill: Revelation,https://www.imdb.com/title/tt0938330/,tt0938330,"$55,362,705"
109,2011,Extremely Loud & Incredibly Close,https://www.imdb.com/title/tt0477302/,tt0477302,"$55,247,881"
110,2011,Madea's Big Happy Family,https://www.imdb.com/title/tt1787759/,tt1787759,"$54,161,287"
111,2011,A Ghost of a Chance,https://www.imdb.com/title/tt1677603/,tt1677603,"$53,982,636"
112,2011,Sunny,https://www.imdb.com/title/tt1937339/,tt1937339,"$51,116,421"
113,2011,War of the Arrows,https://www.imdb.com/title/tt2025526/,tt2025526,"$50,587,661"
114,2011,Kokowääh,https://www.imdb.com/title/tt1700258/,tt1700258,"$50,447,784"
115,2011,Winnie the Pooh,https://www.imdb.com/title/tt1449283/,tt1449283,"$49,871,429"
116,2011,Arthur,https://www.imdb.com/title/tt1334512/,tt1334512,"$48,147,945"
117,2011,Soul Surfer,https://www.imdb.com/title/tt1596346/,tt1596346,"$47,120,948"
118,2011,The Debt,https://www.imdb.com/title/tt1226753/,tt1226753,"$45,636,368"
119,2011,Beastly,https://www.imdb.com/title/tt1152398/,tt1152398,"$43,202,283"
120,2011,Detective Conan: Quarter of Silence,https://www.imdb.com/title/tt1840372/,tt1840372,"$42,808,575"
121,2011,Shaolin,https://www.imdb.com/title/tt1533749/,tt1533749,"$42,741,494"
122,2011,Born to Be Wild,https://www.imdb.com/title/tt1680059/,tt1680059,"$41,644,475"
123,2011,Shark Night,https://www.imdb.com/title/tt1633356/,tt1633356,"$41,363,927"
124,2011,50/50,https://www.imdb.com/title/tt1306980/,tt1306980,"$41,097,853"
125,2011,Fright Night,https://www.imdb.com/title/tt1438176/,tt1438176,"$41,002,607"
126,2011,Drive Angry,https://www.imdb.com/title/tt1502404/,tt1502404,"$40,909,909"
127,2011,30 Minutes or Less,https://www.imdb.com/title/tt1622547/,tt1622547,"$40,662,632"
128,2011,Gantz,https://www.imdb.com/title/tt1525835/,tt1525835,"$40,568,961"
129,2011,The Roommate,https://www.imdb.com/title/tt1265990/,tt1265990,"$40,492,652"
130,2011,SP: The Motion Picture II,https://www.imdb.com/title/tt1649400/,tt1649400,"$40,255,101"
131,2011,Dream House,https://www.imdb.com/title/tt1462041/,tt1462041,"$39,984,400"
132,2011,Monte Carlo,https://www.imdb.com/title/tt1067774/,tt1067774,"$39,782,683"
133,2011,Eiga Kaibutsukun,https://www.imdb.com/title/tt1817186/,tt1817186,"$39,766,344"
134,2011,Mars Needs Moms,https://www.imdb.com/title/tt1305591/,tt1305591,"$39,233,678"
135,2011,The Crown Jewels,https://www.imdb.com/title/tt1815782/,tt1815782,"$39,000,000"
136,2011,Don't Be Afraid of the Dark,https://www.imdb.com/title/tt1270761/,tt1270761,"$38,269,529"
137,2011,Jumping the Broom,https://www.imdb.com/title/tt1640484/,tt1640484,"$38,158,601"
138,2011,One for the Money,https://www.imdb.com/title/tt1598828/,tt1598828,"$38,080,789"
139,2011,The Eagle,https://www.imdb.com/title/tt1034389/,tt1034389,"$37,989,684"
140,2011,A Very Harold & Kumar Christmas,https://www.imdb.com/title/tt1268799/,tt1268799,"$36,192,775"
141,2011,Ra.One,https://www.imdb.com/title/tt1562871/,tt1562871,"$35,911,689"
142,2011,Courageous,https://www.imdb.com/title/tt1630036/,tt1630036,"$35,185,884"
143,2011,My Week with Marilyn,https://www.imdb.com/title/tt1655420/,tt1655420,"$35,057,696"
144,2011,The Sitter,https://www.imdb.com/title/tt1366344/,tt1366344,"$34,942,188"
145,2011,Jane Eyre,https://www.imdb.com/title/tt1229822/,tt1229822,"$34,710,627"
146,2011,The Skin I Live In,https://www.imdb.com/title/tt1189073/,tt1189073,"$33,678,406"
147,2011,Gantz: Perfect Answer,https://www.imdb.com/title/tt1525836/,tt1525836,"$33,672,515"
148,2011,Punch,https://www.imdb.com/title/tt2088012/,tt2088012,"$33,556,725"
149,2011,Detective K: Secret of Virtuous Widow,https://www.imdb.com/title/tt1832381/,tt1832381,"$32,358,664"
150,2011,Bodyguard,https://www.imdb.com/title/tt1729637/,tt1729637,"$31,516,209"
151,2011,The Thing,https://www.imdb.com/title/tt0905372/,tt0905372,"$31,505,287"
152,2011,I Don't Know How She Does It,https://www.imdb.com/title/tt1742650/,tt1742650,"$31,410,151"
153,2011,"All's Well, Ends Well 2011",https://www.imdb.com/title/tt1815769/,tt1815769,"$31,335,572"
154,2011,Vysotsky. Thank You for Being Alive,https://www.imdb.com/title/tt2116974/,tt2116974,"$31,016,553"
155,2011,Silenced,https://www.imdb.com/title/tt2070649/,tt2070649,"$30,996,130"
156,2011,African Cats,https://www.imdb.com/title/tt1223236/,tt1223236,"$30,857,747"
157,2011,Carnage,https://www.imdb.com/title/tt1692486/,tt1692486,"$30,722,632"
158,2011,A Dangerous Method,https://www.imdb.com/title/tt1571222/,tt1571222,"$30,519,436"
159,2011,What's Your Number?,https://www.imdb.com/title/tt0770703/,tt0770703,"$30,426,096"
160,2011,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,https://www.imdb.com/title/tt1851909/,tt1851909,"$30,236,973"
161,2011,Eternal Moment,https://www.imdb.com/title/tt1753976/,tt1753976,"$30,186,159"
162,2011,The Rum Diary,https://www.imdb.com/title/tt0376136/,tt0376136,"$30,134,958"
163,2011,My Own Swordsman,https://www.imdb.com/title/tt1943048/,tt1943048,"$30,082,188"
164,2011,You Are the Apple of My Eye,https://www.imdb.com/title/tt2036416/,tt2036416,"$29,843,025"
165,2011,Torrente 4,https://www.imdb.com/title/tt1417108/,tt1417108,"$29,737,384"
166,2011,The Sorcerer and the White Snake,https://www.imdb.com/title/tt1857913/,tt1857913,"$29,649,716"
167,2011,Unfair: The Answer,https://www.imdb.com/title/tt1791666/,tt1791666,"$29,166,054"
168,2011,Dragon,https://www.imdb.com/title/tt1718199/,tt1718199,"$29,140,858"
169,2011,Yolki 2,https://www.imdb.com/title/tt2124096/,tt2124096,"$28,719,002"
170,2011,Your Highness,https://www.imdb.com/title/tt1240982/,tt1240982,"$28,013,733"
171,2011,Love Strikes!,https://www.imdb.com/title/tt1916708/,tt1916708,"$27,707,149"
172,2011,The Women on the 6th Floor,https://www.imdb.com/title/tt1805297/,tt1805297,"$27,533,970"
173,2011,Letters to Santa,https://www.imdb.com/title/tt1927077/,tt1927077,"$26,923,513"
174,2011,A Monster in Paris,https://www.imdb.com/title/tt0961097/,tt0961097,"$26,710,392"
175,2011,Ivan Tsarevich & the Grey Wolf,https://www.imdb.com/title/tt2141789/,tt2141789,"$26,420,475"
176,2011,Apollo 18,https://www.imdb.com/title/tt1772240/,tt1772240,"$26,236,153"
177,2011,Our Idiot Brother,https://www.imdb.com/title/tt1637706/,tt1637706,"$25,804,448"
178,2011,Eyyvah Eyvah 2,https://www.imdb.com/title/tt1801051/,tt1801051,"$24,792,348"
179,2011,Ready,https://www.imdb.com/title/tt1708532/,tt1708532,"$24,663,361"
180,2011,In His Chart,https://www.imdb.com/title/tt1670662/,tt1670662,"$23,384,864"
181,2011,Warrior,https://www.imdb.com/title/tt1291584/,tt1291584,"$23,308,615"
182,2011,Hoodwinked 2: Hood vs. Evil,https://www.imdb.com/title/tt0844993/,tt0844993,"$23,167,844"
183,2011,Young Adult,https://www.imdb.com/title/tt1625346/,tt1625346,"$22,939,027"
184,2011,Andalucia: Revenge of the Goddess,https://www.imdb.com/title/tt1798635/,tt1798635,"$22,929,221"
185,2011,A Separation,https://www.imdb.com/title/tt1832382/,tt1832382,"$22,926,076"
186,2011,Qualunquemente,https://www.imdb.com/title/tt1680110/,tt1680110,"$22,862,029"
187,2011,Friends: Naki on the Monster Island,https://www.imdb.com/title/tt1793224/,tt1793224,"$22,537,428"
188,2011,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,https://www.imdb.com/title/tt1988166/,tt1988166,"$22,313,925"
189,2011,Gooische vrouwen,https://www.imdb.com/title/tt1700423/,tt1700423,"$22,194,574"
190,2011,The Immature,https://www.imdb.com/title/tt1630637/,tt1630637,"$21,858,834"
191,2011,Pleasant Goat and Big Big Wolf 3,https://www.imdb.com/title/tt1997607/,tt1997607,"$21,847,806"
192,2011,Quick,https://www.imdb.com/title/tt2007413/,tt2007413,"$21,561,934"
193,2011,K-On! The Movie,https://www.imdb.com/title/tt1909796/,tt1909796,"$21,434,003"
194,2011,Red Dog,https://www.imdb.com/title/tt0803061/,tt0803061,"$21,185,162"
195,2011,Vicky and the Treasure of the Gods,https://www.imdb.com/title/tt1584941/,tt1584941,"$20,796,153"
196,2011,The Front Line,https://www.imdb.com/title/tt2007387/,tt2007387,"$20,629,645"
197,2011,Polisse,https://www.imdb.com/title/tt1661420/,tt1661420,"$20,590,872"
198,2011,Hollywoo,https://www.imdb.com/title/tt1730697/,tt1730697,"$20,587,850"
199,2011,Scabbard Samurai,https://www.imdb.com/title/tt1748278/,tt1748278,"$20,251,745"
200,2011,Kaiji 2: The Ultimate Gambler,https://www.imdb.com/title/tt1904937/,tt1904937,"$19,971,259"
1,2010,Toy Story 3,https://www.imdb.com/title/tt0435761/,tt0435761,"$1,066,969,703"
2,2010,Alice in Wonderland,https://www.imdb.com/title/tt1014759/,tt1014759,"$1,025,467,110"
3,2010,Harry Potter and the Deathly Hallows: Part 1,https://www.imdb.com/title/tt0926084/,tt0926084,"$976,536,918"
4,2010,Inception,https://www.imdb.com/title/tt1375666/,tt1375666,"$826,137,188"
5,2010,Shrek Forever After,https://www.imdb.com/title/tt0892791/,tt0892791,"$752,600,867"
6,2010,The Twilight Saga: Eclipse,https://www.imdb.com/title/tt1325004/,tt1325004,"$698,491,347"
7,2010,Iron Man 2,https://www.imdb.com/title/tt1228705/,tt1228705,"$623,933,331"
8,2010,Tangled,https://www.imdb.com/title/tt0398286/,tt0398286,"$592,461,732"
9,2010,Despicable Me,https://www.imdb.com/title/tt1323594/,tt1323594,"$543,113,985"
10,2010,How to Train Your Dragon,https://www.imdb.com/title/tt0892769/,tt0892769,"$494,878,759"
11,2010,Clash of the Titans,https://www.imdb.com/title/tt0800320/,tt0800320,"$493,214,993"
12,2010,The King's Speech,https://www.imdb.com/title/tt1504320/,tt1504320,"$423,999,102"
13,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,https://www.imdb.com/title/tt0980970/,tt0980970,"$415,686,217"
14,2010,Tron: Legacy,https://www.imdb.com/title/tt1104001/,tt1104001,"$400,062,763"
15,2010,The Karate Kid,https://www.imdb.com/title/tt1155076/,tt1155076,"$359,126,022"
16,2010,Black Swan,https://www.imdb.com/title/tt0947798/,tt0947798,"$329,398,046"
17,2010,Megamind,https://www.imdb.com/title/tt1001526/,tt1001526,"$321,885,765"
18,2010,Robin Hood,https://www.imdb.com/title/tt0955308/,tt0955308,"$321,669,741"
19,2010,The Last Airbender,https://www.imdb.com/title/tt0938283/,tt0938283,"$319,713,881"
20,2010,Little Fockers,https://www.imdb.com/title/tt0970866/,tt0970866,"$310,650,585"
